Wall time,Step,Value
1683615608.031467,1023,0.050572894513607
1683615630.0580306,1535,0.0532940030097961
1683615641.5759273,1791,0.0494420938193798
1683615663.986314,2303,0.0459501557052135
1683615687.3421474,2815,0.0486403666436672
1683615698.6475096,3071,0.0493408665060997
1683615709.5153153,3327,0.0553869493305683
1683615720.0298176,3583,0.0500556156039238
1683615730.4863873,3839,0.0504418276250362
1683615741.2400374,4095,0.0523171611130237
1683615752.0866537,4351,0.0522635243833065
1683615763.139364,4607,0.0524613708257675
1683615774.1638894,4863,0.050470944494009
1683615785.1345246,5119,0.0524761080741882
1683615795.990949,5375,0.0553109049797058
1683615818.181043,5887,0.0507308691740036
1683615840.544449,6399,0.0496595241129398
1683615852.1757867,6655,0.0493339896202087
1683615907.7792568,7935,0.0500397123396396
1683615918.8457563,8191,0.0517624653875827
1683615930.0131748,8447,0.0534600988030433
1683615941.2441306,8703,0.0507033541798591
1683615952.3538933,8959,0.0498447194695472
1683615974.6047962,9471,0.0513543151319026
1683616005.5711734,10239,0.0528975203633308
1683616017.4907217,10495,0.0528435632586479
1683616038.929512,11007,0.0526145361363887
1683616050.7781188,11263,0.0544923767447471
1683616061.7117703,11519,0.0547766536474227
1683616072.6682422,11775,0.0522231198847293
1683616094.9394891,12287,0.0543177761137485
1683616117.6182754,12799,0.0559554956853389
1683616128.4483054,13055,0.052622977644205
1683616161.0063655,13823,0.0539412423968315
1683616171.7996612,14079,0.0527845025062561
1683616182.6111429,14335,0.0566886141896247
1683616193.3302429,14591,0.0559406727552413
1683616204.1887312,14847,0.0534819848835468
1683616236.3630252,15615,0.0549210608005523
1683616247.154059,15871,0.056487787514925
1683616269.648077,16383,0.0591853708028793
1683616291.7388887,16895,0.0530503988265991
1683616302.8135786,17151,0.0583689585328102
1683616313.8671536,17407,0.0536272414028644
1683616325.041597,17663,0.0590759068727493
1683616336.3439066,17919,0.0567202977836132
1683616358.6211762,18431,0.0565451867878437
1683616369.712036,18687,0.0538229383528232
1683616381.0074685,18943,0.0580364614725112
1683616392.1205044,19199,0.0575649514794349
1683616414.5175462,19711,0.0599999986588954
1683616436.785082,20223,0.0602531656622886
1683616447.9983122,20479,0.0591324977576732
1683616469.8141236,20991,0.0623745806515216
1683616502.7165358,21759,0.0596330277621746
1683616513.5785136,22015,0.0641934871673584
1683616524.562013,22271,0.0653498247265815
1683616535.6795735,22527,0.0599555894732475
1683616546.378617,22783,0.0570023693144321
1683616557.496805,23039,0.0635949522256851
1683616579.4376426,23551,0.0632889792323112
1683616612.0065346,24319,0.0641818195581436
1683616666.4829612,25599,0.0620689652860164
1683616698.8123224,26367,0.0639700666069984
1683616720.372336,26879,0.066703625023365
1683616731.1284752,27135,0.0659090876579284
1683616742.1889904,27391,0.0660886317491531
1683616818.3887756,29183,0.0663489028811454
1683616850.8557386,29951,0.0623539984226226
1683616872.5674512,30463,0.0634026080369949
1683616883.425456,30719,0.0690582990646362
1683616894.3359306,30975,0.0660499557852745
1683616937.492935,31999,0.067393846809864
1683616948.26613,32255,0.0699262022972107
1683616958.990693,32511,0.065643198788166
1683616991.177313,33279,0.0689998045563697
1683617001.8657548,33535,0.0676570981740951
1683617034.4526985,34303,0.0657359957695007
1683617077.285987,35327,0.0689127072691917
1683617099.0780897,35839,0.068428948521614
1683617120.604608,36351,0.0710113197565078
1683617131.3629098,36607,0.0677121803164482
1683617142.161738,36863,0.0671613365411758
1683617152.988026,37119,0.0681284293532371
1683617163.7182453,37375,0.0712875202298164
1683617174.8248172,37631,0.0724303573369979
1683617196.2790935,38143,0.0677655711770057
1683617217.8134842,38655,0.0692904666066169
1683617250.3114543,39423,0.0694582238793373
1683617261.1770957,39679,0.0698318481445312
1683617271.9261708,39935,0.067033976316452
1683617293.5891254,40447,0.0700778663158416
1683617304.2829578,40703,0.0713720843195915
1683617314.9865108,40959,0.074836865067482
1683617336.9294963,41471,0.0672990903258323
1683617347.9143558,41727,0.0660007148981094
1683617369.76869,42239,0.0696176216006279
1683617380.647607,42495,0.0735117867588996
1683617402.6024656,43007,0.0674610137939453
1683617413.556331,43263,0.0702033564448356
